firstpost_date	url	url_expansion_data_url	url_expansion_data_topsy_expanded_url	content	trackback_author_nick	trackback_author_name
1344107526	http://twitter.com/ironsnark/status/231829886912847872	Not Available	Not Available	u"@BannerBro IT'S NOT SAD IT HAPPENS TO EVERYONE. #STOMPSAWAYANGRILY #BOOBSBOUNCING #ANGRILY"	ironsnark	Anthony Edward Stark
1382753573	http://twitter.com/shaherose/status/393923155451858944	Not Available	Not Available	u'Why do I live in this city? MEN here put these pixels together and think its NORMAL https://t.co/BaCB1WvAR9 #disgusted #angry'	shaherose	shaherose
1340768510	http://twitter.com/archiearchive/status/217825037070237696	Not Available	Not Available	u'Shorter Abbott - MY WAY OR THEY CAN DROWN! #disgusted #angry #LIBFAIL #LIBSPILL'	archiearchive	ÆrchVilleinarchive
1343070769	http://twitter.com/casey_weston/status/227481412624842753	Not Available	Not Available	u'Filing a police report. #disgusted #angry'	casey_weston	Casey Weston
1357996139	http://twitter.com/lorrainenicho/status/290082947829227520	Not Available	Not Available	u"I work hard &amp; never claimed benefits paid for by our taxes, &amp; this is my reward. What's the point??? #disgusted #angry http://t.co/ECR27DDf"	lorrainenicho	Lorraine Nicholls
1398305309	http://twitter.com/ericotheriault/status/459151863212818432	Not Available	Not Available	u'#disgusted #angry  #pissed take your pick #Penguins fans cause I know I am!'	ericotheriault	Eric Theriault
1324043949	http://twitter.com/belynda13/status/147677145051836416	Not Available	Not Available	u"@MaxCUA @nikkihaley @g3vol Haley's following in lockstep w- the GOP establishment who wants Mittens for their guy. #disgusted #angry #NOMitt"	belynda13	Belynda
1388582732	http://twitter.com/angelica0703/status/418372418277605376	Not Available	Not Available	u'Family means NOTHING to some people #Disappointed #Sad #Disgusted #Angry'	angelica0703	Angelica
1340309341	http://twitter.com/beckicheetham/status/215899144626253824	Not Available	Not Available	u"when you're about to get in the bath and your brother decides to go for a poo #disgusted #angry"	beckicheetham	☮♥ becki
1311235475	http://twitter.com/valeriesmandych/status/93954508895428608	Not Available	Not Available	u'#annoyed #disgusted #angry'	valeriesmandych	Valerie Smandych
1385478322	http://twitter.com/tuderich/status/405351581220339712	Not Available	Not Available	u'Honestly, rape itself is disgusting enough. But raping a baby ... A helpless little innocent bundle ... #disgusted #angry'	tuderich	2D
1299619191	http://twitter.com/rashidriyaz/status/45232282776244224	Not Available	Not Available	u'I wana Eat, Sleep & Work in #peace, is it too much to ask for??? #disgusted #angry #UniteBH'	rashidriyaz	Rashid Riaz
1374693790	http://twitter.com/kellymariedunn/status/360117976160149505	Not Available	Not Available	u'My alma mater is on CNN regarding its disappointing stance about a rape on campus... I expect so much better!! #disgusted #angry'	kellymariedunn	Kelly Marie Dunn
1341018107	http://twitter.com/kira_shalom/status/218871923491344384	Not Available	Not Available	u"Can't stop thinking about Ann Curry and how poorly #NBC &amp; @todayshow handled her departure. #disgusted #angry http://t.co/qZ5mnAYY"	kira_shalom	Kira Shalom
1328670348	http://twitter.com/foehammer/status/167081669650677760	Not Available	Not Available	u'Where the HELL did my United States of America GO?! #RonPaul #RonPaul2012 #USA #CivilUnrest #Disgusted #Angry #1984WasABetterYear #Irony'	foehammer	Foehammer
1363638485	http://twitter.com/missurfergirl85/status/313748663228829696	Not Available	Not Available	u"@PoppyHarlowCNN: Don't make #Steubenville rapists sound like victims. (via @Upworthy) http://t.co/w3G3FvcyAO #appalled #Disgusted #Angry"	missurfergirl85	Kati 
1369863463	http://twitter.com/karidiviney/status/339858115258359809	Not Available	Not Available	u'A shooting at the Sterling Costco in VA.. Are u fucking kidding me? Nowhere is safe anymore. #Disgusted  #Angry http://t.co/HuERBLhGtl'	karidiviney	Kari Marie
1380265237	http://twitter.com/malinky2stoatir/status/383486315754311680	Not Available	Not Available	u'Ohhhh, noooooes! NOOOO!! The hell?!?! I swear I now have perma-wrinkles round my eyes &amp; forehead... #Broadchurch #Shocked #Disgusted #Angry'	malinky2stoatir	Malinky Stoatir
1322501337	http://twitter.com/nickwsmith/status/141206960530915329	Not Available	Not Available	u'Appalling racist woman on a London tram http://t.co/PIAFTiWS. On the plus side, perfect use case for @GetEmotio #shocked #disgusted #angry'	nickwsmith	Nick Smith
1318315034	http://twitter.com/kaylax91/status/123648332416552960	Not Available	Not Available	u'@Occupy_Boston I will be back tomorrow at 6pm. #disgusted #angry #bostonpd'	kaylax91	kayla lynn
1340767692	http://twitter.com/aliciagenevieve/status/217821608197365760	Not Available	Not Available	u'#disappointed #disgusted #angry #sad #raging #younameit'	aliciagenevieve	Alicia Genevieve
1372367003	http://twitter.com/kyleharesign/status/350358721731375104	Not Available	Not Available	u"Catching up on #pogdogs and can't believe how some ppl can treat dogs #disgusted #angry"	kyleharesign	Kyle Haresign
1377841265	http://twitter.com/naveed_shahzaib/status/373319442601484288	Not Available	Not Available	u'Someone raped a disabled girl. What the hell has the world come to, I know maybe and ending!! #disgusted #angry'	naveed_shahzaib	Shahzaib Naveed
1372266345	http://twitter.com/notmaxbade/status/349936530413981697	Not Available	Not Available	u'You think someone is a good friend and then they go out and destroy everything you tried to build. #disgusted #angry'	notmaxbade	Max Bade
1370478901	http://twitter.com/twix_18/status/342439449520652289	Not Available	Not Available	u"You shouldn't even be given the chance to live. #mad #disgusted #angry #sad"	twix0211	Cintya Lara
1369971227	http://twitter.com/cardsgirl13/status/340310108200378368	Not Available	Not Available	u'Send Boggs back down! He just lost the game for them! #disgusted #angry'	cardsgirl13	Kambrie Hartsell
1374458617	http://twitter.com/kristenrbailey3/status/359131585846575107	Not Available	Not Available	u"If it doesn't work the first time it will NEVER work anytime after that \U0001f612 #disgusted #angry"	kristenrbailey3	Kristennnn!(:
1370885496	http://twitter.com/megzi_d/status/344144831699894272	Not Available	Not Available	u'Honestly makes me sick to my stomach #disgusted #angry #done'	megzi_d	Megan Davies
1379458248	http://twitter.com/joesalamone43/status/380101558031376384	Not Available	Not Available	u'Its awesome when your the only one that cares about something. #disgusted #angry'	joesalamone43	Joe Salamone
1341128000	http://twitter.com/ashleycaves/status/219332846639255552	Not Available	Not Available	u"You're the most pathetic person I've ever met. Don't bother trying to talk to me tomorrow. #Disgusted #Angry #Annoyed"	ashleycaverss	Ashley Cavers 
1368115459	http://twitter.com/alyshea47/status/332526455865110528	Not Available	Not Available	u'(Cont.) is more to life than bringing others down. #GrowUp #Disgusted #Angry #Rant'	alyshea47	Alyssa Wills
1335333665	http://twitter.com/danniellemst/status/195029645370990592	Not Available	Not Available	u'Umm... Wtf... \n#disturbed #disgusted #angry #kiterunner'	danniellemst	Dannielle
1353972679	http://twitter.com/ryangoeke/status/273207336875728896	Not Available	Not Available	u'#thatfeelingyougetwhen Graham Spanier sits down behind you at the movies. #disgusted #angry #holdmeback #goingtojail'	ryangoeke	Ryan Goeke
1369276209	http://twitter.com/hpangburn/status/337394992114978816	Not Available	Not Available	u'#sosad\n#disappointed\n#disgusted\n#angry'	hpangburn	Zoe
1369342058	http://twitter.com/icemanmattix10/status/337671183006838784	Not Available	Not Available	u'The nerve of that pigeon saying tweet tweet tweet to me #disgusted #angry'	icemanmattix10	Hoopla !
1369253292	http://twitter.com/georginahousden/status/337298871531212800	Not Available	Not Available	u'There are some evil people in the world #disgusted #angry #woolwich #RIP'	georginahousden	Georgina Housden
1379479477	http://twitter.com/ohyoudontshay/status/380190599678550016	Not Available	Not Available	u"I've just lost all of the respect in the world for you.  #disgusted #angry \U0001f621"	ohyoudontshay	Shayna Marie
1302050846	http://twitter.com/lacy_o/status/55431383643979776	Not Available	Not Available	u'That was the most horrible story I have ever read. #disgusted #angry'	lacy_o	Lacy O'Lalde
1367645965	http://twitter.com/kianalamere/status/330557254413713408	Not Available	Not Available	u'LOVE coming home to that noise. #disgusted #angry'	kianalamere	Kiana Lamere
1357927251	http://twitter.com/lisahochstein/status/289794013249277953	Not Available	Not Available	u"\u201c@JessicaJones728: @lisahochstein are you watching rhobh???\u201dI'm actually in the gym and it came on , made me tweet that #angry #disgusted"	lisahochstein	Lisa Hochstein
1363234406	http://twitter.com/minx323/status/312053834107199488	Not Available	Not Available	u'Mourning the loss of innocence in children #heartbroken #disgusted #angry'	minx323	Yaya the Minx
1366060529	http://twitter.com/jennawatson33/status/323907452535975938	Not Available	Not Available	u'#disgusted #angry #confused #sad #worried'	jennawatson33	Jenna Watson
1365998444	http://twitter.com/sfoister01/status/323647049608351745	Not Available	Not Available	u'I want to move out........ Like now! #Disgusted #Angry #GonnaLoseIt'	sfoister01	Sam Foister :)
1379148278	http://twitter.com/loehantjies/status/378801452510380032	Not Available	Not Available	u'Fokken refs!!! #disgusted #angry #Boks_vs_NZ'	loehantjies	#Loo7
1360378589	http://twitter.com/rachelbearde/status/300075670791409664	Not Available	Not Available	u'Honestly at this point your decision is 100% selfish #disgusted #angry'	rachelbearde	Rachel Bearde
1349820955	http://twitter.com/davidshawblog/status/255793744681500672	Not Available	Not Available	u'I am still amazed at how bad @YodelOnline are! Anyone else had a bad experience with them? #Angry #Annoyed #Disgusted'	davidshawblog	David Shaw
1365691919	http://twitter.com/anima_h/status/322361391572975618	Not Available	Not Available	u'#Disgusted #Angry \U0001f623'	anima_h	Anima
1313542593	http://twitter.com/sammarrrr/status/103631264506052608	Not Available	Not Available	u'ugh im just done trying #disgusted #angry'	shamanfaaaa	Samantha
1360858364	http://twitter.com/3milyaustin/status/302087992540020736	Not Available	Not Available	u'some people are ABSOLUTE SCUM of this earth!! #disgusted #angry #upset'	3milyaustin	Emily Jane Austin
1390474059	http://twitter.com/bluegenius3/status/426305221455671296	Not Available	Not Available	u"We should be expecting confirmation of Mata's sale to United.#disgusted #angry #shocked"	bluegenius3	#Chelsea Ace
1390474059	http://twitter.com/bluegenius3/status/426305221455671296	Not Available	Not Available	u"We should be expecting confirmation of Mata's sale to United.#disgusted #angry #shocked"	bluegenius3	#Chelsea Ace
1320780708	http://twitter.com/pgabutchko/status/133990117764370432	Not Available	Not Available	u'Too many emotions, #distraught #ashamed #disgusted #angry. Want to just go to bed.'	pgabutchko	Brian Butchko
1318989865	http://twitter.com/ceejfitt_17/status/126478779374780416	Not Available	Not Available	u"I'm amazed at the fact that church can be more important in life then their own kid. #disgusted #angry"	ciarrajamie17	Ceeej
1320678909	http://twitter.com/giraffehooker/status/133563144076406784	Not Available	Not Available	u"EXCUSE ME. But you're desk drawer isn't a trash can. #disgusted #angry"	laurwhor	Laura
1358202205	http://twitter.com/shavieemoon/status/290947255245082627	Not Available	Not Available	u'we live in a generation of, not being in love .. and not being together.\n#scared #disgusted #angry #love'	truthoverdemise	shαvιee ☮
1327377977	http://twitter.com/marcusashton/status/161661071516647425	Not Available	Not Available	u'#depressed #failed #disgusted #angry #fml'	marcusashton	Marcus Ashton
1325223957	http://twitter.com/derrick_bramer/status/152626456063778816	Not Available	Not Available	u"Can't watch this Knicks game anymore #disgusted #angry"	db_wv_413	Derrick Bramer
1359751548	http://twitter.com/devilclack/status/297445668140756993	Not Available	Not Available	u'Full grown adult pulling on a young girls hair #disgusted #Angry'	devilclack	Elvira Rose Clack
1384160529	http://twitter.com/brandaddstokes/status/399824355246342144	Not Available	Not Available	u'Shootout finale.... What a farce!!! #disgusted #angry #farcical'	brandaddstokes	Charlotte Stokes
1344293185	http://twitter.com/chlodurrant/status/232608594426744832	Not Available	Not Available	u'Some proper wrongens in this world #disgusted #angry'	chlodurrant	chloé
1341462030	http://twitter.com/laurenwelsh/status/220733872080560129	Not Available	Not Available	u'Destroying shit #disgusted #angry #raged'	laurenkwelsh	Lauren Kimberly
1322715761	http://twitter.com/rachelhousser/status/142106318566735873	Not Available	Not Available	u'I swear the devil takes human form as him ... #Disgusted #angry'	rachelhousser	rach ❁
1340085439	http://twitter.com/sharlitacaitlin/status/214960030825463809	Not Available	Not Available	u'#Disgusted #angry'	sharlitacaitlin	Sharlita Caitlin
1340492665	http://twitter.com/peachteag/status/216668059547615233	Not Available	Not Available	u'There are some fucking sickos in this world. #disgusted #angry #ashamed'	gemmag94	Gemma✨
1342675579	http://twitter.com/ithad2bmel/status/225823864263942145	Not Available	Not Available	u'Im off this shit. #annoyed #disgusted #angry #awkward'	ithad2bmel	Melissa Castro
1340307354	http://twitter.com/allieann32/status/215890809910853632	Not Available	Not Available	u'#aggravated #disgusted #angry \ue416\ue416'	allieann32	Allie
1346475212	http://twitter.com/carmswears/status/241760679168712704	Not Available	Not Available	u'#DISGUSTED #ANGRY #USED #SHIT'	carmswears	Caramel
1348066050	http://twitter.com/karenupcraft/status/248433138739576832	Not Available	Not Available	u"Wow kinder just found out some shocking news!! Can't say I'm very happy at the mo. #disgusted #angry"	karenupcraft	Karen upcraft
1334851797	http://twitter.com/sophia_devito/status/193008543622889473	Not Available	Not Available	u'Wow totally guilty I just ate that #disgusted #angry'	sophia_devito	Sophia DeVito
1351106103	http://twitter.com/missdoin2much/status/261184043448684544	Not Available	Not Available	u'Soo sick to my stomach about that little 5 year old Robert! #Sad #Disgusted #Angry'	missdoin2much	Marie
1350617721	http://twitter.com/kaithewitt/status/259135622894194689	Not Available	Not Available	u'This is the fucking reason I put a lock on my door #stayout #disgusted #angry'	kaithewitt	Kaitlyn Hewitt
1353825638	http://twitter.com/livinglife_4me/status/272590601176895490	Not Available	Not Available	u"Going to sleep #mad #sad #disgusted #angry #f'everything"	livinglife_4me	tamera e. lusk
1376415312	http://twitter.com/kelsosimpson/status/367338560120438784	Not Available	Not Available	u'Jesus get me away from everybody! love to pack a bag leave my phone and everybody and go a drive somewhere for a few days #disgusted #angry'	kelsosimpson	Kelly :)
1329608753	http://twitter.com/bgarry63/status/171017621809016833	Not Available	Not Available	u"You're fucking stupid. #confused #disgusted #angry"	bgarry63	Brandon James Garry
1352596590	http://twitter.com/vickl96/status/267435600087486465	Not Available	Not Available	u"not looking forward to tomorrow now, don't know what to do #disgusted #angry"	vickymlamb	vicky
1331785321	http://twitter.com/kjeff_11/status/180146810298437635	Not Available	Not Available	u'really does NOT want my name in ANY WAY associated with her #disgusted #ANGRY'	kjeff_11	Kristina Jeffers
1334246315	http://twitter.com/mhmmmhm/status/190468969612845057	Not Available	Not Available	u'Just got sneezed on in class #disgusted #angry'	mhmmmhm	Stephanie Escandon
1355707940	http://twitter.com/jakecaralle/status/280485550115409921	Not Available	Not Available	u'Ravens stunk it up three weeks in a row.\n#disgusted.#angry'	jakecaralle	Jake C
1337881035	http://twitter.com/raspberryholic/status/205714089064939521	Not Available	Not Available	u'Fever again.. Scratch on my phone.. Train mishap right now #disgusted #angry'	superrrkudi	Ankita Parab
1355511017	http://twitter.com/chibhatt/status/279659594320576512	Not Available	Not Available	u'#shocked\n#saddened\n#disgusted\n#angry\n#praying\nOh My God!'	chibhatt	c.HI.r.Ag
1332785829	http://twitter.com/aurettehoffman/status/184343245701128192	Not Available	Not Available	u'I hate it when someone robs you of something that you will never get back! There is no worse feeling!! #disgusted #angry'	aurettehoffman	Aurette Hoffman✈
1331841766	http://twitter.com/islamovicamina/status/180383558991491072	Not Available	Not Available	u"I can't believe this just happened.. #disgusted #angry I wanna cryy!"	islamovicamina	Amina  ♡
1332052653	http://twitter.com/kylie3t0/status/181268081585307648	Not Available	Not Available	u'#headache #disgusted #angry #bed'	kylie3t0	KylieWeyler
1354685970	http://twitter.com/braigen_mac/status/276199096908410880	Not Available	Not Available	u'You need to stop this now. #disgusted #angry'	braigen_mac	Queen B
1355516292	http://twitter.com/nickcashjones/status/279681718187868160	Not Available	Not Available	u'Whatever this guy gets.. Is too good... He deserves to die #disgusted #angry'	nickcashjones	Nick Cash Jones
1354798365	http://twitter.com/danielleeliza18/status/276670514477551616	Not Available	Not Available	u"I'm sorry but your loved ones life should be more important then being late to work. #disgusted #angry #ridiculous"	danielleeliza18	Danielle Elizabeth G
1365997785	http://twitter.com/sfoister01/status/323644284303712257	Not Available	Not Available	u'Seeing your face makes me sick! Hearing about you makes me angry! You are a terrible human being! #Disgusted #Angry #Ugh'	sfoister01	Sam Foister :)
1361851747	http://twitter.com/disneyroe/status/306254541261787136	Not Available	Not Available	u'Mea Maxima Culpa. #horrified #disgusted #angry #upset'	disneyroe	Rosanne Mottola
1358309317	http://twitter.com/thismomsmission/status/291396512896921600	Not Available	Not Available	u'#angry #annoyed #frustrated #disgusted #pissedoff http://t.co/L5t9HK1X'	thismomsmission	Courtney Joelle
1293595542	http://twitter.com/ishapatel/status/19967268049920000	Not Available	Not Available	u'#disappointed #disgusted #angry #saddened. #notentirelyshocked.'	ishapatel	Isha Patel
1354651235	http://twitter.com/emmz_rocks/status/276053406236422144	Not Available	Not Available	u'Disgusting. I feel like one of those freaks now #disgusted #angry'	emmz_rocks	Emily
1308819040	http://twitter.com/jai_puri/status/83819245452017665	Not Available	Not Available	u'Internet not working over 24 hrs #Disgusted #ANGRY @tataphotonplus'	jaikumarpuri	Jai Puri
1359760629	http://twitter.com/majj95/status/297483758402146305	Not Available	Not Available	u"Stupid effing huge fly in my room, GET.OUT!!!!!! Ughh I HATE BUGS! I hate'em. #disgusted #angry"	majj95	Majida Mabsout
1383981343	http://twitter.com/hombo3/status/399072794958643200	Not Available	Not Available	u'I am so fucking disgusted by the crap I saw tonight. I am at a Loss of words when it comes to describing what I saw #Disgusted #Angry'	hombo3	Eric Homburger
1345936650	http://twitter.com/mjh_dpt1908/status/239501787147665408	Not Available	Not Available	u"Just in a blah mood and so confused by today's events. I'm like really guess I saw the true you. Ugh #disgusted #angry"	mjh_dpt1908	Mo
1397859670	http://twitter.com/aj_rams_mom/status/457282716321320960	Not Available	Not Available	u'Message in a bottle \U0001f52b\U0001f52b why did I watch this? #Disgusted #angry #sad #geez'	aj_rams_mom	April Johnson
1349564627	http://twitter.com/atlantabuzz81/status/254718625674571777	Not Available	Not Available	u'At least the falcons have a chance to make Atlanta proud this weekend. Yuck. #disgusted #angry #disappointed'	atlantabuzz81	Dirty Harry Buzz
1355511090	http://twitter.com/richieboy25/status/279659899577856000	Not Available	Not Available	u'I might get off work early and go get my daughter #PrayersForConnecticut #Disgusted  #Angry'	richieboy25	Richard Colunga Jr.
1355522214	http://twitter.com/bugersito/status/279706557044899840	Not Available	Not Available	u"Not quite sure how to feel about this... #disgusted #angry #sad #feellikecrying  I can't imagine getting a c http://t.co/wUJ9u2Yc"	bugersito	ricardo ovalle
1331274543	http://twitter.com/ucfbarbie/status/178004451683086337	Not Available	Not Available	u'Smoking cigarettes should be illegal. Keep your smoke to yourself Ahole #disgusted #angry tweet'	ucfbarbie	Kelly 
1379771820	http://twitter.com/nickgarciataria/status/381416774261948416	Not Available	Not Available	u'"The Apple Store has everything!" \n\nSHUT UP, WILL YOU?!\n\n#hot #disgusted #angry'	nickgarciataria	Nicholas Garcia
1370960370	http://twitter.com/ericawring/status/344458878152474625	Not Available	Not Available	u"I can't believe the depravity. How you can do that to someone else's child when you have babies of your own is beyond me #disgusted #angry"	ericawring	Erica Wring
1315356082	http://twitter.com/jessicamsutton/status/111237587624144897	Not Available	Not Available	u'RT @brittnstevens: Somethings make me sick to my stomach. #pathetic #disgusted #angry'	jessicamsutton	Jessica Sutton
1384494159	http://twitter.com/mukherjeenikita/status/401223700491415552	Not Available	Not Available	u"That's what we pay the effin toll tax for. http://t.co/JjUpR5Ii5v #disgusted #angry #cankill"	mukherjeenikita	Nikita Mukherjee
1292100425	http://twitter.com/supovadea/status/13696295071911937	Not Available	Not Available	u"She's not the only one. I'm #angry & #disgusted RT @9newsdotcom: Mom: Daughter says 'I want to find the driver' http://bit.ly/dGlYqM #9NEWS"	supovadea	Zyola T Mix
1344828322	http://twitter.com/meg_atron_/status/234853124198760451	Not Available	Not Available	u"I don't understand how a father would rather spend all of his time out drinking instead of with his baby. #disgusted #angry #disappointed"	_shutup_meg__	Megan ZajaczkowskI
1380985801	http://twitter.com/shakell01/status/386508582386008064	Not Available	Not Available	u'Sitting next to this gross fat(like hella fat) when She leans in an crushes me. Gross as f #DiSgusted #Angry'	shakell01	Shakell Universe
1335919619	http://twitter.com/summergirlove/status/197487314887376897	Not Available	Not Available	u'violence is never good and the fact that you were just preaching about beating your child because they might be different. #disgusted #angry'	summergirlove	Melis
1335129178	http://twitter.com/s_graciebelle/status/194171962430468097	Not Available	Not Available	u'You are a pathetic excuse for a man & a father #disgusted #angry'	s_graciebelle	Sarah Heinemann
1344267533	http://twitter.com/asinclarkkent/status/232501002639642624	Not Available	Not Available	u'I literally cannot even spell supremecist. #disgusted #angry #templeshooting'	asinclarkkent	Kent Heberling
1354138904	http://twitter.com/kevster_93/status/273904532684148737	Not Available	Not Available	u'Disgusted... all I needed was Chelsea to win for my coupon to come up but no, the draw to Fulham!!!! #disgusted #angry'	kevster_93	Kevin Thomson
1354292798	http://twitter.com/sophdaree/status/274550011101081600	Not Available	Not Available	u'A friend of mine made a sexual harassment complaint about her boss...got sacked #disgusted #angry'	sophdaree	Soph Dare-Edwards
1355548206	http://twitter.com/jrmah_frslnd/status/279815577105735680	Not Available	Not Available	u'Realizing someone became your best friend so that they could get to know you and tell lies about you #disgusted #angry #so #done'	justj3r	ירמיהו
1360613898	http://twitter.com/hayden_ashleigh/status/301062625452765184	Not Available	Not Available	u"Watching How Safe Is Your Childs Nursery, and its getting me so wound up! Can't believe these are left with children. #disgusted #angry"	hayden_ashleigh	..ashleighcarla..
1347590038	http://twitter.com/howerudoing/status/246436597770366976	Not Available	Not Available	u"RT @HowerUdoing: Just saw the saddest thing. Words cannot describe the #hatred I have for people who abuse animals. Like you're scum #di ..."	brittanybarish	Brittany Barish
1381441284	http://twitter.com/artlessmayhem/status/388419017641193473	Not Available	Not Available	u'Could do without this SHIT after three twelve hour shifts in a row. Stressed, exhausted and now completely fucked off. #disgusted #angry'	artlessmayhem	Hannah
1395687018	http://twitter.com/beckybnz/status/448169953108447232	Not Available	Not Available	u'A man with brain damage unable to speak out his thoughts, getting abused in a private trusted hospital! JAIL THEM! #DISGUSTED #ANGRY'	beckybnz	Rebecca
1380316864	http://twitter.com/wrapperstar/status/383702857075408897	Not Available	Not Available	u'Gutted to have fallen foul of a rogue trader this week. Not a happy bunny. #stressed #disgusted #angry'	wrapperstar	Ally Jones
1364533353	http://twitter.com/aj_bell90/status/317502014865170433	Not Available	Not Available	u"I can't believe how ignorant people can be. I can't believe how easily manipulated people can be! #disappointed #disgusted #angry #hopeless"	aj_bell90	AJ Bell
1364605109	http://twitter.com/pudz90/status/317802979682033665	Not Available	Not Available	u'Dutty ants in a pub #disgusted #angry poor @emazie xx'	pudz90	Pudz Desai
1312839063	http://twitter.com/lozz_ahh/status/100680444856647680	Not Available	Not Available	u'RT @Lozz_ahh: The "rioters" are criminals and not a disgrace to the UK but a disgrace to humanity and existence #LondonRiots #disgusted  ...'	flagshipbieber	blah
1324045000	http://twitter.com/scforfreedom/status/147681551575035905	Not Available	Not Available	u"RT @belynda13: @MaxCUA @nikkihaley @g3vol Haley's following in lockstep w- the GOP establishment who wants Mittens for their guy. #disgu ..."	scforfreedom	D. H. Freedom
1341068019	http://twitter.com/nancybabcock/status/219081269374496768	Not Available	Not Available	u"RT @kira_shalom: Can't stop thinking about Ann Curry and how poorly #NBC &amp; @todayshow handled her departure. #disgusted #angry http: ..."	nancybabcock	nancy babcock
1328670363	http://twitter.com/dwill6413/status/167081731369873410	Not Available	Not Available	u'RT @Foehammer: Where the HELL did my United States of America GO?! #RonPaul #RonPaul2012 #USA #CivilUnrest #Disgusted #Angry #1984WasABe ...'	dwill6413	Zeus
1299619399	http://twitter.com/ctsbahrain/status/45233157708066817	Not Available	Not Available	u'RT @rashidriyaz: I wana Eat, Sleep & Work in #peace, is it too much to ask for??? #disgusted #angry #UniteBH'	ctsbahrain	Eng Sari Mashal
1396793964	http://twitter.com/dawnchally/status/452812821697671168	Not Available	Not Available	u"Completely ripped off by @VodafoneUK charging me for an old phone for 18 months that I physically didn't have #disgusted #angry #rippedoff"	dawnchally	Dawn Challender
1357996223	http://twitter.com/dollydebz/status/290083303514574848	Not Available	Not Available	u"RT @LorraineNicho: I work hard &amp; never claimed benefits paid for by our taxes, &amp; this is my reward. What's the point??? #disgust ..."	dollydebz	Debbie
1366396228	http://twitter.com/therajkundra/status/325315476605513730	Not Available	Not Available	u'What happened to the public watching this woman being slapped in public by a civil SERVANT. Stand up for your human rights #angry #disgusted'	therajkundra	Raj Kundra
1374027911	http://twitter.com/paigeallstar_jb/status/357325074237374464	Not Available	Not Available	u'@kiss925toronto ........................................ I just, ................................ #lostwithoutwords #disgusted #hurt #angry'	paigegarlow	Paige 
1366060973	http://twitter.com/cmyers55/status/323909315582885890	Not Available	Not Available	u'Unbelievable tragedy for everyone involved today in Boston. Thoughts and prayers to them all. #angry #disgusted #whenwillitend'	cmyers55	Chris Myers
1344730337	http://twitter.com/emilykennedy/status/234442144281137153	Not Available	Not Available	u'Told this bloke I have a boyfriend and not interested and his friend piped up, "offer her \xa350". #disgusted #angry my look said it all.'	emilykennedy	emilykennedy
